,ID,Check-In,Check-Out,Localização,titulo_2,Número Hóspedes,Número Quartos,Número Camas,Número Banheiros,Plus 1,Plus 2,Plus 3,Plus 4,Avaliação,Número Comentários,Preço/Noite,Preço com taxas,Superhost
120,34371089,2021-02-19,2021-02-21,Barra Funda,"GUARUJÁ Wi-Fi, PITANGUEIRAS AP 2134 FLAT",6,2,12,2,Wi-Fi,Elevador,Self check-In,Ar-condicionado,4.55,11,464.0,1.0270000000000001,Novo preço mais baixo
121,38850866,2021-02-26,2021-02-28,Jardim Sao Miguel,Ap Enseada,5,1,1,1,Wi-Fi,Elevador,Máquina de Lavar,Ar-condicionado,5.0,28,294.0,708.0,Novo preço mais baixo
122,30282988,2021-02-26,2021-02-28,Itarare,"Studio em São Vicente , Sp , Praia dos milionários",3,Estúdio,2,1,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.89,9,240.0,479.0,Novo preço mais baixo
123,31831718,2021-02-26,2021-02-28,Aviação,Apê na Praia🏅Churrasco e Alegria td dia =D,6,1,2,2,Wi-Fi,Elevador,Self check-In,Ar-condicionado,4.91,55,212.0,573.0,Novo preço mais baixo
124,38671412,2021-02-12,2021-02-14,Guarujá,"Pitangueiras 50mts da praia,consulte checkout 18h",6,2,3,1 e meio,Elevador,Self check-In,Vista para o mar,Máquina de Lavar,4.78,23,465.0,1.129,Novo preço mais baixo
125,32758142,2021-02-12,2021-02-14,Parque Enseada,Tranquilidade e conforto - Enseada -guarujá,6,2,4,2,Elevador,Ar-condicionado,Cozinha,Estacionamento gratuito,4.44,9,410.0,959.0,Novo preço mais baixo
126,35821209,2021-02-12,2021-02-14,Casa inteira em Jardim Ana Maria,Casa Pé na Areia em Condomínio Fechado - Guarujá,9,3,6,2 e meio,Wi-Fi,Self check-In,Vista para o mar,Máquina de Lavar,4.97,31,696.0,1.541,Novo preço mais baixo
127,22197735,2021-02-19,2021-02-21,Praia Grande,*** Apartamento em Praia Grande Frente ao Mar ***,6,1,3,1,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.9,78,213.0,536.0,Novo preço mais baixo
128,45362892,2021-02-26,2021-02-28,Centro,"Apto centro Guarujá , vista para o mar, uma quadra",4,1,3,1,Wi-Fi,Self check-In,Vista para o mar,Secadora,4.79,14,323.0,765.0,Novo preço mais baixo
129,23175564,2021-02-26,2021-02-28,Aparecida,"Venha viver a Natureza, prédio frente  praia",4,1,2,1,Wi-Fi,Elevador,Self check-In,Secadora,4.79,84,154.0,388.0,Novo preço mais baixo
130,39197602,2021-02-26,2021-02-28,Barra Funda,Conforto e Lazer - Praia de Pitangueiras - GUARUJÁ,4,1,2,2,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.97,32,296.0,742.0,Novo preço mais baixo
131,45436850,2021-02-26,2021-02-28,Centro,APARTAMENTO 2 QTOS DE FRENTE PARA PRAIA - GUARUJÁ,6,2,6,2,Wi-Fi,Self check-In,Vista para o mar,Cozinha,4.92,13,320.0,760.0,Novo preço mais baixo
132,39258935,2021-02-19,2021-02-21,Guarujá,Ap confortável e ótima localização,4,1,3,1,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.83,58,236.0,542.0,Novo preço mais baixo
133,20193688,2021-02-19,2021-02-21,Jardim Las Palmas,Astúrias Apto aconchegante perto da praia,2,1,1,1,Ar-condicionado,Piscina,Cozinha,Estacionamento gratuito,4.82,46,206.0,411.0,Novo preço mais baixo
134,16256715,2021-02-19,2021-02-21,Guarujá,Proximo a praia para até 6 pessoas!,6,3,4,2,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.81,58,212.0,514.0,Raridade
135,33075341,2021-02-19,2021-02-21,Barra Funda,"Kitnet Guarujá Centro, Pitangueiras",4,1,3,1,Cozinha,Estacionamento gratuito,Elevador,Máquina de Lavar,4.62,53,188.0,456.0,Novo preço mais baixo
136,21282060,2021-02-19,2021-02-21,Guarujá,"Ampla suite casal terraço vista p.mar , ar cond.",2,2,1,2,Ar-condicionado,Cozinha,Estacionamento gratuito,Permitido animais,4.63,43,131.0,412.0,Novo preço mais baixo
137,37237280,2021-02-19,2021-02-21,Pitangueiras,Suíte Guarujá apto Frente Mar 2,7,1,4,1 e meio,Wi-Fi,Cozinha,Permitido animais,Elevador,4.67,21,194.0,387.0,Novo preço mais baixo
138,29899754,2021-02-26,2021-02-28,Guarujá,Kitnete em Flat aconchegante 1 q  praia com  vista,4,Estúdio,2,1,Piscina,Cozinha,Estacionamento gratuito,Elevador,4.72,43,251.0,502.0,Novo preço mais baixo
139,32407595,2021-02-26,2021-02-28,Parque Enseada,Apartamento 1 dormitório com piscina e lazer,6,1,1,1,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.67,12,220.0,559.0,Novo preço mais baixo
140,24204994,2021-02-26,2021-02-28,Pitangueiras,Pitangueiras Guarujá Kitnet 1dorm 50m da praia!,3,1,2,1,Cozinha,Permitido animais,Elevador,Self check-In,4.56,17,208.0,466.0,Novo preço mais baixo
141,44025658,2021-02-12,2021-02-14,José Menino,"Ap charmoso em Santos, com wifi,vaga pé na areia.",4,1,2,2,Wi-Fi,Academia,Piscina,Cozinha,4.71,14,200.0,519.0,Novo preço mais baixo
142,41007802,2021-02-12,2021-02-14,Itararé,"SEJAFELIZ 20 MTS PRAIA
WIFI- AR CONDICIONADO",2,Estúdio,1,1,Wi-Fi,Elevador,Máquina de Lavar,Ar-condicionado,4.75,4,165.0,409.0,Novo preço mais baixo
143,25402746,2021-02-12,2021-02-14,Guarujá,Apto Guarujá Enseada🤩3Dorm/Suíte➕Ar❄️➕Wi-Fi✔️ LINDO,7,3,8,2,Wi-Fi,Elevador,Self check-In,Academia,4.98,42,297.0,794.0,Novo preço mais baixo
144,46711040,2021-02-12,2021-02-14,Boqueirão,Recanto praiano (“pé na areia”) 🌊☀️,4,1,3,1,Wi-Fi,Elevador,Self check-In,Máquina de Lavar,5.0,3,228.0,616.0,Novo preço mais baixo
145,33687829,2021-02-12,2021-02-14,Gonzaguinha,Lindo Studio na Praia do Gonzaguinha,3,Estúdio,2,1,Elevador,Self check-In,Ar-condicionado,Cozinha,4.94,34,152.0,354.0,Novo preço mais baixo
146,35258533,2021-02-12,2021-02-14,José Menino,Lindo e aconchegante apartamento em Santos,4,1,2,1,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.94,33,455.0,1.0590000000000002,Novo preço mais baixo
147,17605908,2021-02-12,2021-02-14,Guarujá,Flat Guarujá  Pitangueiras I,6,2,4,2,Wi-Fi,Elevador,Vista para o mar,Ar-condicionado,5.0,8,514.0,1.0270000000000001,Novo preço mais baixo
148,29573360,2021-02-12,2021-02-14,Barra Funda,"Ap. centro  Gjá,  serv. praia, wifi, NET e garagem",8,3,8,2,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.89,53,407.0,933.0,Novo preço mais baixo
149,31727903,2021-02-12,2021-02-14,Vila Julia,Apartamento na Praia da Enseada Guarujá,10,3,7,2,Elevador,Máquina de Lavar,Cozinha,Estacionamento gratuito,4.76,17,296.0,742.0,Raridade
150,30977114,2021-02-12,2021-02-14,Guarujá,Conforto e praticidade próximo à praia na Enseada,6,2,6,2 e meio,Elevador,Ar-condicionado,Cozinha,Estacionamento gratuito,4.9,39,334.0,867.0,Novo preço mais baixo
151,46872926,2021-02-12,2021-02-14,Vila Santa Rosa,Apartamento aconchegante a 5min da praia!,8,2,8,2,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.86,7,291.0,662.0,Raridade
152,41136046,2021-02-12,2021-02-14,Santos,"Aconchegante, calmo e pé na areia ;)",4,1,2,1,Wi-Fi,Self check-In,Vista para o mar,Secadora,4.96,26,262.0,673.0,Novo preço mais baixo
153,19949713,2021-02-12,2021-02-14,Jardim Belmar,APTO a 1 quadra praia Enseada COM AR CONDICIONADO,8,3,5,3,Elevador,Self check-In,Lava-louças,Máquina de Lavar,4.85,65,410.0,970.0,Novo preço mais baixo
154,22157785,2021-02-19,2021-02-21,Jardim Vitoria,Quarto Clássico e Romântico - Room Two Dom Pedro,2,1,1,1 privado,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,7,168.0,412.0,Novo preço mais baixo
155,40939239,2021-02-19,2021-02-21,Pitangueiras,Suíte Guarujá apto Frente Mar 3,9,1,2,1 e meio,Wi-Fi,Cozinha,Permitido animais,Elevador,5.0,15,185.0,369.0,Novo preço mais baixo
156,43058873,2021-02-19,2021-02-21,Guarujá,"Apto na melhor parte da Enseada,pertinho do mar.",4,2,2,2,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,16,243.0,685.0,Novo preço mais baixo
157,22299956,2021-02-19,2021-02-21,José Menino,Frente e vista para o mar de Santos e São Vicente.,3,Estúdio,3,1,Wi-Fi,Cozinha,Permitido animais,Elevador,4.83,92,154.0,388.0,Novo preço mais baixo
158,22105045,2021-02-19,2021-02-21,Balneario Cidade Atlantica,Quarto confortável na Enseada - Room One Colômbia,5,1,3,1 compartilhado,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.95,40,179.0,432.0,Novo preço mais baixo
159,46982403,2021-02-12,2021-02-14,Balneario Cidade Atlantica,Apto Confortável e Charmoso - Guarujá,5,1,2,1,Wi-Fi,Self check-In,Vista para o mar,Ar-condicionado,4.75,4,341.0,822.0,Novo preço mais baixo
160,30972896,2021-02-12,2021-02-14,Centro,APARTAMENTO GUARUJÁ,6,2,4,1,Máquina de Lavar,Cozinha,Estacionamento gratuito,Permitido animais,4.6,6,268.0,685.0,Novo preço mais baixo
161,35255551,2021-02-26,2021-02-28,Guarujá,Charmoso apê a 50mts do mar com serviço de praia,6,1,3,1,Wi-Fi,Elevador,Self check-In,Cozinha,4.67,42,294.0,708.0,Novo preço mais baixo
162,46143093,2021-02-26,2021-02-28,Centro,Guarujá AR CONDICIONADO 1 quadra praia Pitangueira,5,2,3,1,Wi-Fi,Máquina de Lavar,Ar-condicionado,Cozinha,5.0,4,296.0,742.0,Novo preço mais baixo
163,45020057,2021-02-19,2021-02-21,José Menino,Book Santos - Unlimited 911 - Estúdio Elegância,4,1,1,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.89,27,344.0,818.0,Raridade
164,22085765,2021-02-19,2021-02-21,Balneario Cidade Atlantica,Quarto conforto na Enseada - Room Three Dom Pedro,3,1,1,1 compartilhado,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.9,30,158.0,391.0,Novo preço mais baixo
165,5930689,2021-02-12,2021-02-14,Guarujá,Apartamento 150 mts da praia da enseada -  Guarujá,6,2,5,1,Cozinha,Estacionamento gratuito,Permitido animais,Elevador,4.6,10,428.0,856.0,Novo preço mais baixo
166,29763562,2021-02-19,2021-02-21,Guilhermina,Lindo apartamento em prédio de frente para o mar.,4,1,2,1,Ar-condicionado,Cozinha,Estacionamento gratuito,Elevador,4.97,38,223.0,531.0,Novo preço mais baixo
167,41182612,2021-02-19,2021-02-21,Centro,GUARUJA-PITANGUEIRA-DUPLEX c/ARRUMADEIRA40mtsdoMAR,6,2,2,2,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.94,54,253.0,645.0,Raridade
168,41285243,2021-02-19,2021-02-21,Guilhermina,Apto. 1  dorm. Prédio Frente Mar,6,1,0,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.75,12,197.0,394.0,Novo preço mais baixo
169,27781045,2021-02-19,2021-02-21,Barra Funda,Apto confortável a uma quadra da praia (Guarujá),5,3,4,2,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,58,329.0,787.0,Novo preço mais baixo
170,45020057,2021-02-26,2021-02-28,José Menino,Book Santos - Unlimited 911 - Estúdio Elegância,4,1,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.89,27,344.0,818.0,Raridade
171,14995706,2021-02-12,2021-02-14,Guarujá,"Um por andar, decorado melhor da enseada",8,3,6,3,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.68,83,426.0,1.046,Novo preço mais baixo
172,30400702,2021-02-12,2021-02-14,Balneario Cidade Atlantica,Guarujá Enseada Piscina top 2 vagas serviço praia,7,3,5,2,Ar-condicionado,Piscina,Cozinha,Estacionamento gratuito,4.92,12,411.0,1.002,Novo preço mais baixo
173,31096775,2021-02-12,2021-02-14,Aviação,Pé na areia Aviação,7,2,3,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.82,38,217.0,434.0,Novo preço mais baixo
174,43932528,2021-02-26,2021-02-28,Vila Matias,FUSION HOME | Garagem | Wi-Fi | Netflix,5,1,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.94,32,240.0,605.0,Novo preço mais baixo
175,47720429,2021-02-12,2021-02-14,Cidade Ocian,Conforto e charme na Ocian - Recanto Kona Kai,3,1,2,1,Wi-Fi,Máquina de Lavar,Cozinha,Estacionamento gratuito,5.0,4,163.0,405.0,Novo preço mais baixo
176,28807556,2021-02-12,2021-02-14,José Menino,Apartamento em frente ao mar Santos praia Gonzaga.,6,1,3,1,Wi-Fi,Elevador,Self check-In,Vista para o mar,4.78,18,353.0,856.0,Novo preço mais baixo
177,16815470,2021-02-12,2021-02-14,Praia Grande,Ap de 2 quartos frente pro mar com vista maravilhosa,7,2,4,1,Wi-Fi,Elevador,Vista para o mar,Cozinha,3.25,4,274.0,648.0,Novo preço mais baixo
178,18308883,2021-02-12,2021-02-14,Guarujá,"PITANGUEIRAS - ÓTIMA LOCALIZAÇÃO, 20 MTS DA PRAIA.",7,2,7,3,Wi-Fi,Elevador,Self check-In,Secadora,4.69,37,579.0,1.278,Novo preço mais baixo
179,45222834,2021-02-26,2021-02-28,Jardim Asturias,"Apartamento pé na areia, praia das Astúrias",5,2,3,3,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.86,21,528.0,1.255,Novo preço mais baixo
180,36032633,2021-02-26,2021-02-28,Santos,"Apt. duplex Santos,piscina int.Predi frente ao mar",5,3,4,1 e meio,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.81,48,320.0,639.0,Novo preço mais baixo
181,38546664,2021-02-12,2021-02-14,Casa de hóspedes inteira em Guarujá,Kitnet 4 com churrasqueira na Praia do Tombo,5,1,3,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.4,5,307.0,694.0,Novo preço mais baixo
182,43042723,2021-02-12,2021-02-14,Vila Atlântica,Venha viver e ser feliz !!!!,6,2,4,2,Wi-Fi,Vista para o mar,Vista para as águas,Máquina de Lavar,4.93,14,284.0,568.0,Novo preço mais baixo
183,47282784,2021-02-12,2021-02-14,Vila Matias,5 - Apartamento Gonzaga Vista Livre,4,2,3,1,Wi-Fi,Secadora,Academia,Máquina de Lavar,5.0,3,328.0,776.0,Novo preço mais baixo
184,37182713,2021-02-12,2021-02-14,Guarujá,Cobertura Duplex - com piscina e vista para o mar,8,2,4,2 e meio,Elevador,Vista para o mar,Máquina de Lavar,Ar-condicionado,5.0,11,811.0,1.7919999999999998,Novo preço mais baixo
185,38637242,2021-02-12,2021-02-14,Vila Julia,Apartamento para temporada -  Enseada Guarujá,6,2,5,2,Wi-Fi,Elevador,Máquina de Lavar,Ar-condicionado,5.0,18,414.0,1.0270000000000001,Novo preço mais baixo
186,39535674,2021-02-19,2021-02-21,Boqueirão,Conforto na praia,4,1,4,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.85,46,290.0,650.0,Novo preço mais baixo
187,29559702,2021-02-12,2021-02-14,Guarujá,Mensal- mobiliado-PItangueiras -80 m da praia 🏖.,5,3,3,1 e meio,Cozinha,Estacionamento gratuito,Máquina de Lavar,Self check-In,4.95,20,407.0,1.001,Novo preço mais baixo
188,40868009,2021-02-12,2021-02-14,Município de Praia Grande,"Apto. fte. mar, varanda, wi-fi, roupa cama e banho",5,Estúdio,6,1,Wi-Fi,Cozinha,Máquina de Lavar,Vista para o mar,4.88,16,200.0,477.0,Novo preço mais baixo
189,44519268,2021-02-12,2021-02-14,Jardim Las Palmas,Cobertura entre as praias do Tombo e Asturias,5,2,4,2,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.29,7,470.0,1.14,Novo preço mais baixo
190,31146861,2021-02-12,2021-02-14,Parque Enseada,Apartamento 3 suites em Enseada - Guarujá.,6,3,10,3,Ar-condicionado,Piscina,Cozinha,Estacionamento gratuito,4.59,22,343.0,685.0,Novo preço mais baixo
191,33359969,2021-02-12,2021-02-14,Jardim Tres Marias,Bela Enseada 2 dorm ar cond Lado Praia  c Piscina,6,2,2,2,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.69,13,264.0,648.0,Novo preço mais baixo
192,46033720,2021-02-19,2021-02-21,José Menino,"Studio 607, frente ao mar, completo  todo decorado",4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,9,193.0,520.0,Raridade
193,39855974,2021-02-19,2021-02-21,Guilhermina,Apartamento em frente a praia,4,1,3,1,Cozinha,Elevador,Self check-In,Vista para o mar,4.85,27,131.0,342.0,Novo preço mais baixo
194,25858398,2021-02-26,2021-02-28,Jardim Las Palmas,Quarto com vista para o canto mágico do Tombo,3,1,1,1 privado,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.9,43,137.0,274.0,Novo preço mais baixo
195,24206250,2021-02-26,2021-02-28,Vila Julia,Apartamento com varanda e ventilador na Enseada,6,2,6,1 e meio,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.39,46,146.0,411.0,Novo preço mais baixo
196,33075341,2021-02-26,2021-02-28,Barra Funda,"Kitnet Guarujá Centro, Pitangueiras",4,1,3,1,Cozinha,Estacionamento gratuito,Elevador,Máquina de Lavar,4.62,53,188.0,456.0,Novo preço mais baixo
197,21282060,2021-02-26,2021-02-28,Guarujá,"Ampla suite casal terraço vista p.mar , ar cond.",2,2,1,2,Ar-condicionado,Cozinha,Estacionamento gratuito,Permitido animais,4.63,43,130.0,410.0,Novo preço mais baixo
198,41477427,2021-02-26,2021-02-28,Pitangueiras,Suíte Guarujá apto Frente Mar 1,9,1,4,1 privado,Wi-Fi,Cozinha,Permitido animais,Elevador,4.97,32,185.0,369.0,Novo preço mais baixo
199,39855974,2021-02-26,2021-02-28,Guilhermina,Apartamento em frente a praia,4,1,3,1,Cozinha,Elevador,Self check-In,Vista para o mar,4.85,27,131.0,342.0,Novo preço mais baixo
200,2339367,2021-02-12,2021-02-14,Cidade Ocian,Wi-fi e  vaga.  Pertíssimo da praia e comércio!,4,1,3,1,Wi-Fi,Máquina de Lavar,Cozinha,Estacionamento gratuito,5.0,4,149.0,377.0,Novo preço mais baixo
201,40184402,2021-02-12,2021-02-14,Guarujá,apartamento Guarujá enseada,6,1,6,1,Wi-Fi,Máquina de Lavar,Cozinha,Estacionamento gratuito,5.0,5,253.0,605.0,Novo preço mais baixo
202,13979594,2021-02-19,2021-02-21,São Vicente,"""Atravessou a rua... tá na praia!""",6,1,1,1 e meio,Wi-Fi,Self check-In,Vista para o mar,Máquina de Lavar,5.0,17,123.0,365.0,Novo preço mais baixo
203,46545728,2021-02-19,2021-02-21,Aparecida,"Pé na Areia, em frente a praia, no Embaré Santos",4,1,2,1,Wi-Fi,Elevador,Vista para o mar,Ar-condicionado,5.0,3,228.0,456.0,Novo preço mais baixo
204,13480176,2021-02-26,2021-02-28,Guarujá,Flat Apart Hotel Praia da Pitangueiras Local Nobre,4,1,5,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.8,142,321.0,741.0,Novo preço mais baixo
205,22210241,2021-02-26,2021-02-28,Guilhermina,Apartamento TOP há uma quadra da praia.,4,1,2,1,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.95,117,176.0,411.0,Novo preço mais baixo
206,45740885,2021-02-26,2021-02-28,Ilha Porchat,"Ilha Porchat, com vista deslumbrante para o mar.",2,1,1,1,Wi-Fi,Cozinha,Estacionamento gratuito,Vista para o mar,5.0,12,293.0,685.0,Novo preço mais baixo
207,39499342,2021-02-26,2021-02-28,Praia Grande,"Apartamento 1 dormitório no Boqueirão com Piscina, 50 metros da Praia",4,1,3,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,18,184.0,488.0,Novo preço mais baixo
208,45222834,2021-02-26,2021-02-28,Jardim Asturias,"Apartamento pé na areia, praia das Astúrias",5,2,3,3,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.86,21,528.0,1.255,Novo preço mais baixo
209,22105045,2021-02-26,2021-02-28,Balneario Cidade Atlantica,Quarto confortável na Enseada - Room One Colômbia,5,1,3,1 compartilhado,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.95,40,179.0,432.0,Novo preço mais baixo
210,23071620,2021-02-19,2021-02-21,Jardim Las Palmas,SENSACIONAL COBERTURA C/PISCINA NA PRAIA,6,3,4,2 e meio,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.76,47,552.0,1.244,Novo preço mais baixo
211,22299956,2021-02-26,2021-02-28,José Menino,Frente e vista para o mar de Santos e São Vicente.,3,Estúdio,3,1,Wi-Fi,Cozinha,Permitido animais,Elevador,4.83,92,154.0,388.0,Novo preço mais baixo
212,46143093,2021-02-26,2021-02-28,Centro,Guarujá AR CONDICIONADO 1 quadra praia Pitangueira,5,2,3,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,4,296.0,742.0,Novo preço mais baixo
213,19922399,2021-02-26,2021-02-28,Loteamento Joao Batista Juliao,Apto familiar na Enseada - Guarujá,6,1,1,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.82,23,234.0,548.0,Novo preço mais baixo
214,22868881,2021-02-26,2021-02-28,Nova Mirim,Apartamento Na Ocian com *WiFi e vaga de garagem!,6,1,3,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.89,46,200.0,399.0,Novo preço mais baixo
215,29763562,2021-02-19,2021-02-21,Guilhermina,Lindo apartamento em prédio de frente para o mar.,4,1,2,1,Elevador,Self check-In,Vista para o mar,Máquina de Lavar,4.97,38,223.0,531.0,Novo preço mais baixo
216,41182612,2021-02-19,2021-02-21,Centro,GUARUJA-PITANGUEIRA-DUPLEX c/ARRUMADEIRA40mtsdoMAR,6,2,2,2,Wi-Fi,Elevador,Self check-In,Secadora,4.94,54,253.0,645.0,Raridade
217,41285243,2021-02-19,2021-02-21,Guilhermina,Apto. 1  dorm. Prédio Frente Mar,6,1,0,1,Wi-Fi,Vista para o mar,Cozinha,Estacionamento gratuito,4.75,12,197.0,394.0,Novo preço mais baixo
218,46110784,2021-02-19,2021-02-21,Centro,Apartamento - Guarujá Pitangueiras 80M da praia,5,1,3,1,Wi-Fi,Máquina de Lavar,Cozinha,Estacionamento gratuito,4.36,11,232.0,593.0,Novo preço mais baixo
219,41623975,2021-02-12,2021-02-14,Vila Clais,Apto em Resort vista para praia com sacada gourmet,6,2,10,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.95,21,570.0,1.139,Novo preço mais baixo
220,38637242,2021-02-12,2021-02-14,Vila Julia,Apartamento para temporada -  Enseada Guarujá,6,2,5,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,18,414.0,1.0270000000000001,Novo preço mais baixo
221,47099170,2021-02-12,2021-02-14,Praia Grande,"✨Apto novo, 50 mts praia. Wi-Fi. VIVA FELIZ OCIAN",7,2,3,2,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.88,8,342.0,844.0,Raridade
222,40155484,2021-02-12,2021-02-14,Jardim Asturias,Lindo Apartamento frente ao Mar todo decorado,6,3,4,2,Ar-condicionado,Piscina,Cozinha,Estacionamento gratuito,4.76,17,676.0,1.4709999999999999,Novo preço mais baixo
223,46642800,2021-02-19,2021-02-21,José Menino,Book Santos - Unlimited 3211 - No alto do Arranha Céus,4,1,2,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.88,8,341.0,812.0,Novo preço mais baixo
224,47517305,2021-02-19,2021-02-21,Gonzaga,Book Santos - Estanconfor 2010 - Sacada ampla com a melhor vista Mar,4,1,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Ar-condicionado,4.5,10,356.0,841.0,Raridade
225,43058873,2021-02-26,2021-02-28,Guarujá,"Apto na melhor parte da Enseada,pertinho do mar.",4,2,2,2,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,16,243.0,685.0,Novo preço mais baixo
226,17825373,2021-02-26,2021-02-28,Vila Alzira,Ap na praia de Astúrias,6,2,5,2,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.85,55,219.0,633.0,Novo preço mais baixo
227,39032782,2021-02-26,2021-02-28,BR,"Ser Feliz na praia , um encanto de cidade🙏",3,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,4.97,31,194.0,388.0,Novo preço mais baixo
228,22085765,2021-02-26,2021-02-28,Balneario Cidade Atlantica,Quarto conforto na Enseada - Room Three Dom Pedro,3,1,1,1 compartilhado,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.9,30,158.0,391.0,Novo preço mais baixo
229,46545728,2021-02-26,2021-02-28,Aparecida,"Pé na Areia, em frente a praia, no Embaré Santos",4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,5.0,3,228.0,456.0,Novo preço mais baixo
